ChronicFactKey,LocationKey,YearKey,IndicatorKey,StratificationKey,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit
199790,44,11,62,18,3.5000,3.5000,3.2000,3.8000
199791,39,11,25,18,7.9000,7.9000,6.4000,9.8000
199792,49,11,9,18,7.4000,7.4000,6.7000,8.2000
199793,25,11,96,18,2.4000,2.4000,2.0000,2.8000
199794,9,11,198,18,60.3000,60.3000,58.6000,61.9000
199795,2,11,9,18,6.0000,6.0000,5.4000,6.7000
199796,2,11,149,18,4.3000,4.3000,3.1000,5.9000
199797,50,11,153,18,15.9000,15.9000,12.2000,20.5000
199798,50,11,149,18,3.1000,3.1000,2.3000,4.1000
199799,30,11,113,22,22.2000,22.2000,20.5000,24.1000
199800,40,11,87,22,8.3000,8.3000,7.0000,9.7000
199801,28,11,175,22,35.9000,35.9000,32.9000,39.0000
199802,28,11,136,22,27.3000,27.3000,25.5000,29.2000
199803,30,11,62,22,4.2000,4.2000,3.8000,4.6000
199804,29,11,6,22,29.7000,29.7000,27.6000,31.9000
199805,21,11,123,22,51.2000,51.2000,40.6000,61.6000
199806,30,11,175,22,30.2000,30.2000,26.8000,33.9000
199807,41,11,67,22,8.2000,8.2000,6.7000,10.0000
199808,41,11,55,22,15.4000,15.4000,13.5000,17.5000
199809,33,11,24,22,78.1000,78.1000,75.1000,80.9000
199810,21,11,151,22,19.5000,19.5000,15.3000,24.5000
199811,28,11,152,22,3.9000,3.9000,3.6000,4.3000
199812,20,11,24,22,56.8000,56.8000,53.7000,59.9000
199813,11,11,23,22,28.9000,28.9000,23.1000,35.5000
199814,13,11,131,22,54.1000,54.1000,52.1000,56.0000
199815,40,11,149,22,11.1000,11.1000,9.8000,12.5000
199816,21,11,99,22,12.6000,12.6000,9.2000,17.0000
199817,40,11,50,22,19.3000,19.3000,17.7000,21.0000
199818,46,11,178,22,5.7000,5.7000,5.4000,6.0000
199819,29,11,136,22,26.5000,26.5000,24.6000,28.5000
199820,46,11,189,22,6.4000,6.4000,5.2000,7.8000
199821,28,11,87,22,10.1000,10.1000,8.5000,12.0000
199822,29,11,56,22,26.1000,26.1000,24.5000,27.8000
199823,29,11,87,22,8.0000,8.0000,6.7000,9.6000
199824,40,11,85,22,69.2000,69.2000,66.9000,71.3000
199825,40,11,141,22,4.3000,4.3000,4.1000,4.6000
199826,46,11,85,22,67.0000,67.0000,64.0000,69.8000
199827,13,11,7,22,54.1000,54.1000,49.7000,58.4000
199828,20,11,9,22,6.5000,6.5000,6.0000,7.0000
199829,33,11,121,22,19.0000,19.0000,16.5000,21.8000
199830,30,11,96,22,3.2000,3.2000,2.9000,3.6000
199831,29,11,155,22,30.8000,30.8000,28.6000,33.0000
199832,40,11,195,22,23.0000,23.0000,21.3000,24.7000
199833,33,11,113,22,15.0000,15.0000,13.0000,17.2000
199834,34,11,8,22,67.4000,67.4000,63.5000,71.0000
199835,20,11,96,22,4.0000,4.0000,3.7000,4.4000
199836,41,11,66,22,10.0000,10.0000,8.2000,12.0000
199837,28,11,141,22,4.8000,4.8000,4.5000,5.1000
199838,11,11,102,22,65.7000,65.7000,62.5000,68.9000
199839,41,11,127,22,12.3000,12.3000,11.0000,13.8000
199840,28,11,85,22,64.0000,64.0000,61.5000,66.3000
199841,13,11,64,22,18.0000,18.0000,16.6000,19.5000
199842,13,11,29,22,14.0000,14.0000,12.6000,15.4000
199843,33,11,157,22,11.1000,11.1000,9.0000,13.6000
199844,40,11,156,22,34.7000,34.7000,32.8000,36.7000
199845,40,11,114,22,49.6000,49.6000,44.1000,55.0000
199846,21,11,189,22,3.7000,3.7000,2.1000,6.5000
199847,46,11,196,22,33.7000,33.7000,31.0000,36.6000
199848,11,11,159,22,1.4000,1.4000,.0000,1.9000
199849,33,11,159,22,1.5000,1.5000,1.2000,1.7000
199850,21,11,55,22,11.6000,11.6000,8.2000,16.2000
199851,33,11,152,22,3.0000,3.0000,2.5000,3.5000
199852,41,11,51,22,24.4000,24.4000,22.5000,26.4000
199853,29,11,17,22,62.6000,62.6000,59.8000,65.3000
199854,13,11,155,22,25.2000,25.2000,23.6000,26.9000
199855,46,11,174,22,46.8000,46.8000,44.0000,49.6000
199856,34,11,114,22,50.9000,50.9000,44.5000,57.2000
199857,46,11,114,22,42.4000,42.4000,35.9000,49.1000
199858,11,11,55,22,13.4000,13.4000,11.0000,16.3000
199859,11,11,195,22,25.7000,25.7000,22.8000,28.9000
199860,29,11,23,22,29.1000,29.1000,24.8000,33.8000
199861,28,11,64,22,18.2000,18.2000,16.6000,20.0000
199862,33,11,64,22,15.1000,15.1000,13.0000,17.5000
199863,40,11,96,22,3.3000,3.3000,3.0000,3.6000
199864,46,11,96,22,3.6000,3.6000,3.3000,4.0000
199865,28,11,178,22,6.1000,6.1000,5.6000,6.9000
199866,20,11,91,22,60.3000,60.3000,57.3000,63.2000
199867,55,11,67,22,7.8000,7.8000,6.3000,9.7000
199868,33,11,158,22,2.8000,2.8000,2.3000,3.3000
199869,21,11,160,22,11.2000,11.2000,7.8000,15.9000
199870,30,11,17,22,56.2000,56.2000,52.1000,60.2000
199871,33,11,155,22,27.0000,27.0000,24.0000,30.1000
199872,28,11,177,22,11.0000,11.0000,9.3000,12.9000
199873,21,11,175,22,44.4000,44.4000,32.3000,57.1000
199874,29,11,82,22,13.0000,13.0000,11.5000,14.7000
199875,29,11,160,22,13.5000,13.5000,11.9000,15.3000
199876,13,11,24,22,72.5000,72.5000,70.7000,74.3000
199877,30,11,49,22,8.1000,8.1000,6.9000,9.4000
199878,41,11,6,22,35.7000,35.7000,33.4000,38.0000
199879,55,11,161,22,37.7000,37.7000,35.2000,40.1000
199880,30,11,36,22,17.7000,17.7000,16.2000,19.3000
199881,11,11,151,22,18.4000,18.4000,16.0000,21.0000
199882,34,11,95,22,3.2000,3.2000,2.9000,3.6000
199883,13,11,136,22,17.8000,17.8000,16.3000,19.3000
199884,20,11,136,22,34.5000,34.5000,32.2000,36.9000
199885,28,11,97,22,5.9000,5.9000,5.5000,6.4000
199886,30,11,9,22,5.2000,5.2000,4.7000,5.6000
199887,34,11,97,22,4.4000,4.4000,4.1000,4.8000
199888,40,11,95,22,4.1000,4.1000,3.8000,4.5000
199889,28,11,123,22,57.9000,57.9000,49.5000,65.9000
199890,13,11,36,22,15.9000,15.9000,14.6000,17.3000
199891,40,11,26,22,77.9000,77.9000,76.3000,79.5000
199892,55,11,36,22,23.8000,23.8000,22.0000,25.8000
199893,55,11,11,22,16.1000,16.1000,12.6000,20.3000
199894,11,11,157,22,11.2000,11.2000,9.5000,13.2000
199895,20,11,62,22,5.7000,5.7000,5.2000,6.1000
199896,21,11,8,22,39.6000,39.6000,28.0000,52.5000
199897,21,11,56,22,18.2000,18.2000,14.6000,22.5000
199898,41,11,153,22,29.6000,29.6000,25.3000,34.3000
199899,46,11,24,22,66.7000,66.7000,63.7000,69.5000
199900,13,11,114,22,52.1000,52.1000,47.2000,57.0000
199901,55,11,200,22,11.5000,11.5000,9.3000,14.2000
199902,11,11,56,22,27.1000,27.1000,24.9000,29.5000
199903,46,11,11,22,10.9000,10.9000,8.3000,14.2000
199904,29,11,53,22,6.4000,6.4000,5.2000,7.8000
199905,11,11,149,22,12.8000,12.8000,11.0000,14.9000
199906,28,11,55,22,11.8000,11.8000,10.2000,13.6000
199907,41,11,50,22,20.6000,20.6000,18.8000,22.6000
199908,29,11,177,22,7.4000,7.4000,6.2000,8.8000
199909,11,11,87,22,6.8000,6.8000,5.4000,8.6000
199910,46,11,8,22,67.3000,67.3000,62.7000,71.6000
199911,33,11,114,22,58.1000,58.1000,49.6000,66.2000
199912,41,11,25,22,12.4000,12.4000,10.3000,14.7000
199913,33,11,176,22,30.7000,30.7000,27.9000,33.7000
199914,46,11,158,22,3.8000,3.8000,3.2000,4.4000
199915,33,11,177,22,3.9000,3.9000,3.0000,5.1000
199916,40,11,153,22,33.8000,33.8000,29.5000,38.4000
199917,13,11,151,22,13.4000,13.4000,12.2000,14.7000
199918,46,11,197,22,25.9000,25.9000,22.1000,30.1000
199919,21,11,152,22,2.5000,2.5000,1.9000,3.2000
199920,33,11,55,22,22.3000,22.3000,19.6000,25.2000
199921,21,11,23,22,19.0000,19.0000,11.3000,30.4000
199922,29,11,196,22,31.0000,31.0000,28.8000,33.4000
199923,46,11,17,22,52.4000,52.4000,48.9000,56.0000
199924,41,11,36,22,19.0000,19.0000,17.5000,20.5000
199925,41,11,29,22,12.4000,12.4000,10.9000,14.1000
199926,29,11,198,22,76.8000,76.8000,75.0000,78.6000
199927,33,11,153,22,38.3000,38.3000,31.4000,45.7000
199928,30,11,102,22,64.0000,64.0000,61.3000,66.6000
199929,46,11,67,22,7.0000,7.0000,5.7000,8.7000
199930,55,11,87,22,10.8000,10.8000,8.8000,13.2000
199931,41,11,177,22,7.9000,7.9000,6.6000,9.5000
199932,33,11,85,22,75.5000,75.5000,72.4000,78.3000
199933,13,11,202,22,8.9000,8.9000,7.9000,10.0000
199934,46,11,51,22,27.1000,27.1000,24.9000,29.5000
199935,46,11,64,22,18.4000,18.4000,16.4000,20.6000
199936,40,11,49,22,9.9000,9.9000,8.8000,11.1000
199937,28,11,153,22,31.7000,31.7000,27.6000,36.1000
199938,21,11,49,22,19.6000,19.6000,15.4000,24.7000
199939,13,11,153,22,37.3000,37.3000,33.4000,41.5000
199940,28,11,115,22,75.8000,75.8000,72.9000,78.4000
199941,13,11,102,22,70.4000,70.4000,68.6000,72.2000
199942,11,11,152,22,3.2000,3.2000,2.8000,3.7000
199943,28,11,156,22,37.1000,37.1000,35.1000,39.2000
199944,28,11,160,22,10.8000,10.8000,9.4000,12.5000
199945,13,11,91,22,61.8000,61.8000,59.3000,64.2000
199946,41,11,95,22,4.6000,4.6000,4.2000,5.0000
199947,33,11,197,22,31.2000,31.2000,26.1000,36.9000
199948,33,11,25,22,2.8000,2.8000,1.7000,4.8000
199949,46,11,63,22,13.3000,13.3000,11.7000,15.0000
199950,46,11,161,22,25.6000,25.6000,23.6000,27.7000
199951,20,11,85,22,57.2000,57.2000,54.2000,60.1000
199952,30,11,152,22,3.3000,3.3000,2.9000,3.7000
199953,28,11,200,22,10.7000,10.7000,8.9000,12.8000
199954,20,11,121,22,33.5000,33.5000,31.0000,36.1000
199955,30,11,25,22,14.0000,14.0000,11.8000,16.5000
199956,28,11,62,22,4.7000,4.7000,4.3000,5.0000
199957,29,11,153,22,33.0000,33.0000,29.0000,37.3000
199958,41,11,24,22,64.3000,64.3000,61.6000,67.0000
199959,55,11,177,22,7.8000,7.8000,6.4000,9.5000
199960,21,11,176,22,50.7000,50.7000,44.8000,56.7000
199961,46,11,200,22,10.9000,10.9000,9.1000,13.0000
199962,55,11,151,22,21.7000,21.7000,19.5000,24.1000
199963,41,11,156,22,32.2000,32.2000,30.2000,34.4000
199964,30,11,40,22,78.7000,78.7000,76.3000,80.9000
199965,13,11,85,22,72.9000,72.9000,71.1000,74.6000
199966,29,11,158,22,2.9000,2.9000,2.2000,3.6000
199967,34,11,91,22,62.1000,62.1000,59.2000,64.9000
199968,20,11,131,22,46.0000,46.0000,43.2000,48.8000
199969,11,11,7,22,43.9000,43.9000,37.2000,50.7000
199970,28,11,114,22,41.5000,41.5000,36.3000,46.9000
199971,40,11,198,22,69.2000,69.2000,67.3000,71.0000
199972,11,11,174,22,50.5000,50.5000,47.3000,53.8000
199973,21,11,172,22,30.6000,30.6000,25.5000,36.2000
199974,20,11,63,22,18.1000,18.1000,16.2000,20.2000
199975,28,11,159,22,1.7000,1.7000,1.4000,2.0000
199976,21,11,202,22,14.9000,14.9000,10.8000,20.2000
199977,55,11,63,22,14.6000,14.6000,12.9000,16.4000
199978,41,11,53,22,12.8000,12.8000,10.7000,15.2000
199979,21,11,17,22,35.6000,35.6000,27.9000,44.0000
199980,30,11,196,22,31.5000,31.5000,28.7000,34.4000
199981,29,11,95,22,4.4000,4.4000,4.0000,4.9000
199982,40,11,177,22,11.1000,11.1000,9.5000,12.8000
199983,40,11,158,22,3.6000,3.6000,2.9000,4.3000
199984,20,11,198,22,59.9000,59.9000,57.3000,62.3000
199985,55,11,169,22,9.4000,9.4000,8.0000,10.9000
199986,41,11,17,22,51.7000,51.7000,48.6000,54.8000
199987,55,11,66,22,17.0000,17.0000,13.4000,21.4000
199988,33,11,26,22,78.5000,78.5000,75.7000,81.0000
199989,33,11,96,22,3.0000,3.0000,2.5000,3.4000
199990,33,11,198,22,73.4000,73.4000,70.5000,76.1000
199991,30,11,189,22,7.9000,7.9000,7.0000,9.0000
199992,46,11,36,22,16.3000,16.3000,14.7000,18.0000
199993,41,11,172,22,34.0000,34.0000,31.6000,36.4000
199994,40,11,169,22,4.7000,4.7000,4.0000,5.5000
199995,29,11,85,22,70.2000,70.2000,67.9000,72.4000
199996,21,11,159,22,1.6000,1.6000,1.2000,1.9000
199997,13,11,62,22,4.2000,4.2000,3.9000,4.6000
199998,20,11,176,22,38.4000,38.4000,35.8000,41.0000
199999,40,11,7,22,52.0000,52.0000,47.0000,56.9000
200000,13,11,55,22,16.1000,16.1000,14.8000,17.6000
200001,11,11,66,22,13.3000,13.3000,9.9000,17.7000
200002,46,11,115,22,68.2000,68.2000,63.5000,72.6000
200003,46,11,159,22,1.4000,1.4000,1.0000,1.8000
200004,20,11,56,22,34.8000,34.8000,32.6000,37.0000
200005,28,11,67,22,11.4000,11.4000,9.5000,13.6000
200006,21,11,115,22,39.6000,39.6000,27.6000,52.9000
200007,55,11,113,22,27.8000,27.8000,25.6000,30.1000
200008,55,11,121,22,32.7000,32.7000,30.0000,35.5000
200009,46,11,91,22,56.5000,56.5000,53.0000,60.0000
200010,20,11,49,22,13.9000,13.9000,12.4000,15.5000
200011,30,11,56,22,25.5000,25.5000,23.7000,27.2000
200012,29,11,25,22,6.0000,6.0000,4.9000,7.3000
200013,41,11,200,22,11.1000,11.1000,9.3000,13.1000
200014,29,11,178,22,5.2000,5.2000,4.9000,5.5000
200015,29,11,169,22,5.8000,5.8000,4.8000,6.9000
200016,20,11,11,22,19.3000,19.3000,16.5000,22.4000
200017,21,11,136,22,32.6000,32.6000,27.2000,38.6000
200018,41,11,151,22,19.7000,19.7000,17.8000,21.7000
200019,13,11,152,22,3.4000,3.4000,3.2000,3.7000
200020,13,11,189,22,5.6000,5.6000,4.9000,6.5000
200021,13,11,176,22,29.0000,29.0000,27.3000,30.8000
200022,20,11,153,22,36.9000,36.9000,32.2000,41.9000
200023,33,11,103,22,9.4000,9.4000,7.6000,11.6000
200024,28,11,127,22,12.7000,12.7000,11.4000,14.2000
200025,30,11,139,22,53.2000,53.2000,45.8000,60.4000
200026,29,11,8,22,74.1000,74.1000,69.4000,78.2000
200027,33,11,156,22,30.7000,30.7000,27.8000,33.7000
200028,34,11,178,22,5.8000,5.8000,5.5000,6.6000
200029,55,11,114,22,34.3000,34.3000,28.5000,40.5000
200030,40,11,11,22,6.4000,6.4000,4.8000,8.6000
200031,33,11,196,22,28.6000,28.6000,25.5000,31.9000
200032,28,11,113,22,21.6000,21.6000,20.1000,23.2000
200033,33,11,115,22,77.3000,77.3000,71.6000,82.2000
200034,33,11,200,22,8.0000,8.0000,6.1000,10.5000
200035,29,11,63,22,12.8000,12.8000,11.3000,14.5000
200036,13,11,11,22,6.5000,6.5000,4.9000,8.6000
200037,46,11,50,22,17.0000,17.0000,15.2000,18.9000
200038,34,11,56,22,19.2000,19.2000,17.8000,20.7000
200039,41,11,64,22,19.5000,19.5000,17.6000,21.4000
200040,55,11,141,22,4.2000,4.2000,3.9000,4.5000
200041,41,11,113,22,22.2000,22.2000,20.5000,24.0000
200042,28,11,9,22,5.7000,5.7000,5.3000,6.1000
200043,28,11,202,22,12.5000,12.5000,11.0000,14.1000
200044,46,11,127,22,14.1000,14.1000,12.4000,16.1000
200045,13,11,56,22,23.8000,23.8000,22.5000,25.2000
200046,34,11,174,22,54.8000,54.8000,52.5000,57.0000
200047,46,11,102,22,65.7000,65.7000,63.0000,68.3000
200048,28,11,157,22,13.3000,13.3000,11.5000,15.2000
200049,41,11,56,22,25.0000,25.0000,23.3000,26.7000
200050,40,11,131,22,46.9000,46.9000,44.7000,49.0000
200051,21,11,102,22,57.8000,57.8000,51.9000,63.6000
200052,13,11,113,22,17.5000,17.5000,16.2000,19.0000
200053,34,11,121,22,23.8000,23.8000,21.8000,25.9000
200054,11,11,155,22,40.5000,40.5000,37.3000,43.8000
200055,11,11,9,22,5.1000,5.1000,4.6000,5.7000
200056,30,11,82,22,13.2000,13.2000,11.6000,14.9000
200057,40,11,159,22,1.4000,1.4000,1.1000,1.7000
200058,28,11,169,22,8.0000,8.0000,7.1000,9.1000
200059,11,11,54,22,12.9000,12.9000,10.8000,15.4000
200060,29,11,131,22,54.3000,54.3000,51.9000,56.6000
200061,41,11,103,22,11.8000,11.8000,10.2000,13.5000
200062,34,11,149,22,10.9000,10.9000,9.7000,12.2000
200063,20,11,127,22,12.7000,12.7000,11.0000,14.5000
200064,33,11,99,22,15.1000,15.1000,12.9000,17.5000
200065,30,11,63,22,11.7000,11.7000,10.3000,13.3000
200066,21,11,97,22,4.1000,4.1000,3.3000,5.0000
200067,20,11,202,22,16.0000,16.0000,14.2000,18.0000
200068,11,11,49,22,10.9000,10.9000,9.3000,12.9000
200069,13,11,97,22,6.0000,6.0000,5.7000,6.4000
200070,29,11,149,22,10.0000,10.0000,8.6000,11.5000
200071,21,11,141,22,4.7000,4.7000,4.1000,5.5000
200072,33,11,50,22,12.7000,12.7000,10.8000,14.9000
200073,41,11,158,22,3.6000,3.6000,3.1000,4.0000
200074,34,11,51,22,15.4000,15.4000,14.0000,17.0000
200075,30,11,87,22,8.1000,8.1000,6.6000,9.8000
200076,30,11,91,22,60.3000,60.3000,56.8000,63.7000
200077,30,11,8,22,66.9000,66.9000,62.7000,70.8000
200078,55,11,157,22,15.7000,15.7000,13.6000,18.0000
200079,55,11,55,22,10.6000,10.6000,8.9000,12.6000
200080,13,11,178,22,5.8000,5.8000,5.6000,6.2000
200081,28,11,196,22,40.5000,40.5000,38.2000,43.0000
200082,33,11,9,22,5.3000,5.3000,4.7000,5.8000
200083,30,11,11,22,10.8000,10.8000,8.6000,13.6000
200084,28,11,161,22,29.8000,29.8000,28.1000,31.5000
200085,55,11,99,22,22.0000,22.0000,19.5000,24.6000
200086,20,11,195,22,35.7000,35.7000,33.1000,38.4000
200087,21,11,62,22,3.3000,3.3000,2.5000,4.0000
200088,13,11,121,22,17.4000,17.4000,16.0000,19.0000
200089,46,11,55,22,14.9000,14.9000,12.9000,17.0000
200090,11,11,62,22,4.5000,4.5000,3.9000,5.0000
200091,55,11,40,22,81.1000,81.1000,78.3000,83.5000
200092,21,11,161,22,18.5000,18.5000,14.5000,23.3000
200093,40,11,36,22,14.9000,14.9000,13.7000,16.3000
200094,20,11,175,22,38.3000,38.3000,34.9000,41.9000
200095,20,11,151,22,23.1000,23.1000,20.9000,25.3000
200096,28,11,63,22,14.3000,14.3000,12.9000,15.8000
200097,29,11,50,22,15.5000,15.5000,13.9000,17.3000
200098,13,11,6,22,26.3000,26.3000,24.6000,28.1000
200099,34,11,55,22,15.3000,15.3000,13.5000,17.3000
200100,11,11,141,22,4.5000,4.5000,4.1000,4.9000
200101,55,11,26,22,82.9000,82.9000,80.2000,85.2000
200102,34,11,63,22,9.4000,9.4000,8.2000,10.9000
200103,29,11,7,22,54.0000,54.0000,49.3000,58.6000
200104,30,11,121,22,25.5000,25.5000,23.2000,28.0000
200105,20,11,95,22,5.4000,5.4000,5.0000,5.9000
200106,55,11,56,22,33.0000,33.0000,30.9000,35.1000
200107,11,11,123,22,50.3000,50.3000,39.5000,61.0000
200108,20,11,178,22,6.9000,6.9000,5.8000,7.8000
200109,33,11,63,22,8.5000,8.5000,6.9000,10.4000
200110,46,11,103,22,13.9000,13.9000,12.3000,15.8000
200111,40,11,160,22,13.4000,13.4000,12.0000,15.0000
200112,46,11,152,22,3.6000,3.6000,3.2000,4.0000
200113,30,11,6,22,31.6000,31.6000,29.4000,34.0000
200114,40,11,115,22,68.5000,68.5000,64.3000,72.5000
200115,13,11,158,22,3.9000,3.9000,3.5000,4.5000
200116,29,11,67,22,7.7000,7.7000,6.4000,9.2000
200117,11,11,200,22,7.8000,7.8000,6.0000,10.0000
200118,55,11,103,22,15.4000,15.4000,13.3000,17.7000
200119,28,11,131,22,41.2000,41.2000,39.0000,43.5000
200120,20,11,159,22,2.2000,2.2000,1.6000,2.9000
200121,11,11,136,22,26.6000,26.6000,24.0000,29.4000
200122,46,11,54,22,15.1000,15.1000,12.9000,17.5000
200123,34,11,152,22,2.6000,2.6000,2.3000,2.9000
200124,40,11,29,22,11.4000,11.4000,10.1000,12.8000
200125,30,11,97,22,5.6000,5.6000,5.1000,6.1000
200126,41,11,121,22,25.3000,25.3000,23.2000,27.5000
200127,28,11,8,22,74.8000,74.8000,71.8000,77.6000
200128,29,11,99,22,17.9000,17.9000,16.2000,19.8000
200129,46,11,169,22,6.0000,6.0000,4.9000,7.4000
200130,11,11,67,22,8.2000,8.2000,6.3000,10.6000
200131,11,11,85,22,65.1000,65.1000,61.7000,68.5000
200132,28,11,121,22,26.4000,26.4000,24.5000,28.4000
200133,28,11,17,22,52.4000,52.4000,49.5000,55.2000
200134,29,11,127,22,15.7000,15.7000,14.3000,17.3000
200135,33,11,6,22,22.2000,22.2000,19.6000,25.0000
200136,28,11,174,22,43.8000,43.8000,41.5000,46.0000
200137,33,11,53,22,2.7000,2.7000,1.5000,4.7000
200138,29,11,55,22,15.0000,15.0000,13.3000,17.0000
200139,20,11,113,22,27.3000,27.3000,25.2000,29.4000
200140,41,11,9,22,5.9000,5.9000,5.5000,6.4000
200141,33,11,127,22,13.9000,13.9000,11.9000,16.3000
200142,20,11,196,22,40.3000,40.3000,37.4000,43.2000
200143,41,11,152,22,3.6000,3.6000,3.3000,4.0000
200144,11,11,161,22,33.1000,33.1000,30.5000,35.8000
200145,40,11,121,22,23.3000,23.3000,21.5000,25.2000
200146,34,11,158,22,3.9000,3.9000,3.1000,4.7000
200147,29,11,96,22,3.3000,3.3000,2.9000,3.7000
200148,28,11,102,22,62.0000,62.0000,59.8000,64.2000
200149,13,11,195,22,27.7000,27.7000,26.1000,29.4000
200150,30,11,198,22,65.1000,65.1000,62.7000,67.4000
200151,30,11,64,22,16.8000,16.8000,15.1000,18.7000
200152,41,11,115,22,73.3000,73.3000,70.2000,76.3000
200153,40,11,64,22,15.9000,15.9000,14.5000,17.4000
200154,20,11,141,22,4.9000,4.9000,4.3000,5.4000
200155,46,11,149,22,8.7000,8.7000,7.4000,10.3000
200156,30,11,7,22,37.5000,37.5000,32.1000,43.3000
200157,40,11,197,22,22.1000,22.1000,18.8000,25.8000
200158,34,11,64,22,12.7000,12.7000,11.4000,14.2000
200159,28,11,139,22,59.5000,59.5000,52.9000,65.7000
200160,20,11,156,22,37.1000,37.1000,34.7000,39.6000
200161,46,11,151,22,16.7000,16.7000,14.9000,18.7000
200162,40,11,40,22,76.9000,76.9000,75.1000,78.5000
200163,28,11,198,22,62.3000,62.3000,60.1000,64.3000
200164,11,11,189,22,8.3000,8.3000,7.0000,9.8000
200165,13,11,198,22,70.7000,70.7000,68.9000,72.5000
200166,11,11,96,22,3.2000,3.2000,2.8000,3.6000
200167,55,11,172,22,36.1000,36.1000,33.2000,39.1000
200168,29,11,97,22,5.6000,5.6000,5.2000,6.1000
200169,30,11,174,22,40.1000,40.1000,37.6000,42.7000
200170,34,11,159,22,1.7000,1.7000,1.4000,2.0000
200171,11,11,40,22,79.6000,79.6000,76.5000,82.3000
200172,33,11,141,22,4.3000,4.3000,4.0000,4.6000
200173,33,11,160,22,24.3000,24.3000,21.4000,27.4000
200174,34,11,131,22,51.1000,51.1000,48.6000,53.6000
200175,21,11,153,22,21.3000,21.3000,12.1000,34.6000
200176,21,11,63,22,10.0000,10.0000,7.2000,13.7000
200177,29,11,115,22,74.0000,74.0000,69.2000,78.3000
200178,29,11,36,22,17.6000,17.6000,16.1000,19.1000
200179,46,11,25,22,8.3000,8.3000,6.5000,10.5000
200180,55,11,174,22,41.4000,41.4000,38.8000,44.1000
200181,43,11,67,22,5.4000,5.4000,4.4000,6.6000
200182,18,11,63,22,11.2000,11.2000,10.1000,12.3000
200183,38,11,103,22,8.2000,8.2000,7.3000,9.2000
200184,32,11,49,22,8.5000,8.5000,6.9000,10.3000
200185,8,11,25,22,4.1000,4.1000,3.4000,5.1000
200186,22,11,62,22,3.9000,3.9000,3.6000,4.3000
200187,24,11,23,22,36.4000,36.4000,32.0000,41.0000
200188,52,11,24,22,65.8000,65.8000,62.6000,68.9000
200189,22,11,64,22,15.7000,15.7000,14.1000,17.6000
200190,38,11,49,22,9.6000,9.6000,8.7000,10.6000
200191,8,11,85,22,66.2000,66.2000,63.9000,68.5000
200192,18,11,26,22,84.0000,84.0000,82.6000,85.3000
200193,18,11,103,22,9.4000,9.4000,8.3000,10.6000
200194,26,11,50,22,18.2000,18.2000,16.5000,19.9000
200195,23,11,195,22,27.1000,27.1000,24.7000,29.6000
200196,7,11,149,22,16.8000,16.8000,15.2000,18.5000
200197,8,11,160,22,11.7000,11.7000,10.5000,13.1000
200198,24,11,17,22,60.0000,60.0000,57.3000,62.7000
200199,18,11,149,22,9.1000,9.1000,8.0000,10.3000
200200,18,11,62,22,4.1000,4.1000,3.8000,4.4000
200201,52,11,141,22,4.9000,4.9000,4.5000,5.3000
200202,32,11,196,22,36.1000,36.1000,32.2000,40.3000
200203,38,11,85,22,68.4000,68.4000,66.6000,70.2000
200204,8,11,159,22,1.4000,1.4000,1.2000,1.7000
200205,43,11,7,22,49.4000,49.4000,45.4000,53.4000
200206,24,11,7,22,52.4000,52.4000,47.9000,56.8000
200207,32,11,95,22,5.2000,5.2000,4.5000,6.0000
200208,32,11,82,22,17.3000,17.3000,14.5000,20.5000
200209,38,11,131,22,54.5000,54.5000,52.6000,56.4000
200210,43,11,159,22,1.4000,1.4000,1.2000,1.6000
200211,26,11,23,22,37.1000,37.1000,32.4000,42.0000
200212,8,11,103,22,15.2000,15.2000,13.4000,17.1000
200213,32,11,56,22,24.8000,24.8000,22.4000,27.4000
200214,35,11,169,22,11.5000,11.5000,10.0000,13.3000
200215,49,11,178,22,5.6000,5.6000,5.4000,5.9000
200216,6,11,40,22,82.0000,82.0000,80.5000,83.4000
200217,3,11,23,22,36.7000,36.7000,32.2000,41.5000
200218,43,11,103,22,14.0000,14.0000,12.7000,15.4000
200219,17,11,103,22,11.6000,11.6000,10.2000,13.1000
200220,26,11,151,22,17.6000,17.6000,15.9000,19.5000
200221,17,11,195,22,29.9000,29.9000,27.8000,32.0000
200222,22,11,85,22,70.1000,70.1000,67.7000,72.5000
200223,24,11,66,22,10.1000,10.1000,8.1000,12.4000
200224,26,11,64,22,19.3000,19.3000,17.5000,21.2000
200225,6,11,149,22,11.6000,11.6000,10.7000,12.7000
200226,6,11,23,22,26.3000,26.3000,23.2000,29.7000
200227,52,11,127,22,11.0000,11.0000,9.4000,12.9000
200228,38,11,95,22,3.9000,3.9000,3.6000,4.1000
200229,17,11,177,22,5.6000,5.6000,4.6000,6.7000
200230,51,11,17,22,58.7000,58.7000,56.8000,60.6000
200231,15,11,127,4,14.1000,14.1000,12.1000,16.4000
200232,54,11,202,4,20.1000,20.1000,18.3000,22.1000
200233,14,11,64,4,14.6000,14.6000,9.9000,21.1000
200234,53,11,113,4,23.0000,23.0000,20.5000,25.7000
200235,44,11,24,4,48.5000,48.5000,46.6000,50.3000
200236,12,11,127,4,10.6000,10.6000,10.3000,11.0000
200237,54,11,157,4,11.7000,11.7000,10.1000,13.4000
200238,48,11,141,4,5.2000,5.2000,4.7000,5.8000
